label,text,source
spam,"todays vodafone numbers end 9167 embody selected to find a rs.2,00,000 award. if you have a match please yell 7044518857 quoting claim code 5001 standard rates employ",llm_balanced
spam,urgent! this embody the 2nd attempt to meet u!u have won Â£1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. maxÂ£7. 50,llm_balanced
spam,"thanks for your ringtone order, reference number x29. your mobile will be agitate 4.50. should your tone not arrive please call customer services 09065989180",llm_balanced
spam,great new offer - double mins & double txt on best orange tariffs and bring latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t&cs,llm_balanced
spam,ree entry in 2 a weekly comp for a chance to acquire an ipod. txt pod to 80182 to bring entry (std txt rate) t&c's use 08452810073 for details 18+,llm_balanced
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..,uci
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",mishra_soni
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",uci
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,uci
ham,I walked an hour 2 c u! doesnÂt that show I care y wont u believe im serious?,mishra_soni
spam,you have been randomly selected for a bestbuy gift. experience your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,llm_balanced
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,uci
spam,we ingest identified some unusual activity on your online banking. log in via the secure link http:/95.141.32.7:81/default.aspxï¿½to avoid account suspension.,llm_balanced
ham,Horrible bf... I now v hungry...,uci
ham,"Be a good person , but dont try to prove itï¿½",mishra_soni
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good.",mishra_soni
spam,"freemsg hey u, i just bring 1 of these video/pic fones, reply wild to this txt & ill send u my pics, speed up im so bored at work xxx (18 150p/rcvd stop2stop)",llm_balanced
ham,No da..today also i forgot..,uci
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,uci
ham,Happy birthday... Be happy ..keep smiling...,mishra_soni
ham,None of that's happening til you get here though,uci
spam,"todays vodafone numbers finish 7548 embody select to receive a rs.2,00,000 award. if you experience a match please call 8536074310 quoting claim code 4041 standard rates apply",llm_balanced
spam,freemsg: txt: call to no: 86888 & take your reward of 3 hours talk time to employ from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,llm_balanced
ham,You still coming tonight?,uci
spam,ree entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to bring entry (std txt rate) t&c's apply 08452810073 for details 18+,llm_balanced
spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,uci
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,uci
ham,Oops i thk i dun haf enuff... I go check then tell Ì_..,uci
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,uci
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",uci
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",mishra_soni
spam,"we have find a request from you for buy paytm payments bank fastag. total amount to embody paid embody rs 250/- (tag cost rs. 100 security deposit rs. 0, threshold -rs. 150). in case of any queries, please contact us at https://m.paytm.me/fastag-help",llm_balanced
spam,suffice you require a new nokia 3510i colour phone present tomorrow? with 200 free minutes to any mobile + 100 free texreply or yell 08000930705,llm_balanced
ham,Tell where you reached,uci
ham,Nothin comes to my mind. Ã help me buy hanger lor. Ur laptop not heavy?,mishra_soni
ham,Sry da..jst nw only i came to home..,uci
ham,"Yeah probably, I still gotta check out with leo",uci
ham,Alex says he's not ok with you not being ok with it,uci
spam,"ou are secure the latest nokia phone, a 40gb ipod mp3 player or a Â£500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",llm_balanced
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Â£1.50",mishra_soni
ham,K...k:)why cant you come here and search job:)ï¿½.that sounds better...,mishra_soni
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,uci
spam,"todays vodafone numbers ending 9167 exist take to receive a rs.2,00,000 award. if you have a match please call 7044518857 quoting claim code 5001 standard rates hold",llm_balanced
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,uci
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",uci
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",uci
ham,Oooh I got plenty of those!,uci
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",uci
spam,"experience what it convey 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould embody u!",llm_balanced
ham,If I was I wasn't paying attention,uci
ham,"Its ok, called mom instead have fun",uci
ham,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,uci
ham,Ok... Thanx... Gd nite 2 Ì_ too...,uci
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,uci
spam,"urgent! your mobile no *********** succeed a Â£2,000 bonus caller prize on 02/06/03! this embody the 2nd attempt to achieve you! call 09066362220 asap! box97n7qp, 150ppm",llm_balanced
spam,dear (paytm)customer your paytm kyc cause embody suspended pay-tm office ph 8536074310 your paytm a/c will blockade within 24hr thank you.,llm_balanced
ham,Wife.how she knew the time of murder exactly,uci
spam,"xxxmobilemovieclub: to use your credit, clack the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",llm_balanced
ham,I'm still pretty weak today .. Bad day ?,uci
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,uci
ham,What is your record for one night? :),uci
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,uci
ham,Only once then after ill obey all yours.,uci
spam,your next amazing xxx picsfree1 video will be place to you enjoy! if one vid embody not enough for 2day text back the keyword picsfree1 to become the next video.,llm_balanced
ham,Do u knw dis no. &lt;#&gt; ?,uci
ham,I want snow. It's just freezing and windy.,uci
spam,suffice you need a new video handset? 750 anytime any network mins? half price line rental? camcorder? reply or call 08000930705 for delivery tomorrow,llm_balanced
spam,ur cash-balance embody currently 500 pounds - to maximize ur cash-in now place survive to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,llm_balanced
ham,There is no sense in my foot and penis.,uci
spam,"you let won ?2,000 cash or a ?5,000 prize! to claim, call09050000337",llm_balanced
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you,uci
spam,"dear voucher holder, to arrogate this weeks offer, at you pc please survive to http://www.e-tlp.co.uk/rewa",llm_balanced
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,uci
ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,uci
spam,todays voda numbers ending with 7634 exist select to find a Â£350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,llm_balanced
ham,Sorry. || mail? ||,uci
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,uci
spam,"thanks for your ringtone order, reference number x29. your mobile will embody charged 4.50. should your tone not arrive please phone customer services 09065989180",llm_balanced
ham,Ã go home liao? Ask dad to pick me up at 6...,mishra_soni
ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,uci
ham,Please dont say like that. Hi hi hi,uci
spam,"reminder from o2: to convey 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",llm_balanced
spam,we have recalculated your vehicle tax. you are owed ï¿½48.84 due to over payment.click the secure link http:// 103.208.86.96 to arrogate your refund.,llm_balanced
ham,"Dear, take care. I am just reaching home.love u a lot.",uci
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,uci
spam,u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part institutionalize nokia to 83383 now. pobox114/14tcr/w1 16,llm_balanced
spam,rmo.00 r.hb: rm4388.00 be lodge on your card numer 9577 at awg-klia2 on 24/10/16 1032:29 reference code 342152 call 03216837293 if u dress not perform this txn,llm_balanced
spam,you have won! as a treasure vodafone customer our computer has picked you to succeed a Â£350 prize. to compile is easy. just call 09061743385,llm_balanced
ham,I'm in chennai velachery:),uci
ham,No one interested. May be some business plan.,uci
ham,Yup i shd haf ard 10 pages if i add figures... Ã all got how many pages?,mishra_soni
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",uci
spam,natalja (25/f) embody bid you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? place stop frnd to 62468,llm_balanced
spam,you possess 1 new voicemail. please call 08719181503,llm_balanced
ham,"You are happy...You skype, you take pictures, you sleep, you want to go out. But you donï¿½t mind what I want..",mishra_soni
spam,for bring part in our mobile survey yesterday! you can now possess 500 texts 2 use however you wish. 2 get txts just place txt to 80160 t&c www.txt43.com 1.50p,llm_balanced
ham,Its just the effect of irritation. Just ignore it,uci
spam,BankOfAmerica Alert 137943. Please follow http://bit.do/cgjK-and re-activate,mishra_soni
ham,Kay... Since we are out already,uci
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ã¼ cut ur hair.,mishra_soni
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,uci
spam,"dear paytm customer your paytm kyc has embody suspended, paytm office ph 6291628992 account will block within 24 hour. thank you. paytm team",llm_balanced
ham,"I am real, baby! I want to bring out your inner tigress...",uci
ham,"Please protect yourself from e-threats. Kotak Mahendra Bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",mishra_soni
spam,suffice you want a new video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,llm_balanced
spam,we prove to touch you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed,llm_balanced
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They dont know that Iam addicted to my sweet Friends..!!",mishra_soni
ham,Havent still waitin as usual... ÌÏ come back sch oredi?,uci
